home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Villarreal,Eibar,1600524000,2,es ESP,RB,29-300,90,0,0,0,0,1,0,0,0,48,1,1,2,0.0,0.0,0.9,2,0,35,42,83.3,2,20,2,0,0,fb5d47b3,Mario Gaspar,Villarreal,True
Villarreal,Eibar,1600524000,1,es ESP,GK,31-083,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,26,40,65.0,0,22,0,0,0,9f0ea33f,Sergio Asenjo,Villarreal,True
Getafe,Osasuna,1600533000,7,es ESP,FW,31-331,87,1,0,0,0,1,1,0,0,36,0,0,1,0.4,0.4,0.0,1,0,20,28,71.4,3,17,0,0,0,02319ad7,Jaime Mata,Getafe,True
Getafe,Osasuna,1600533000,10,tr TUR,FW,23-132,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,3,0,0,0,f8eca1b6,Enes Ünal,Getafe,False
Getafe,Osasuna,1600533000,23,co COL,FW,21-152,79,0,0,0,0,1,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,3,26,1,1,1,71b47ab9,Cucho,Getafe,True
Getafe,Osasuna,1600533000,24,es ESP,"CM,FW",30-338,11,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,0,5,0,0,0,174651c8,David Timor,Getafe,False
Getafe,Osasuna,1600533000,15,es ESP,"LM,LW",22-059,90,0,0,0,0,1,0,1,0,53,2,1,0,0.0,0.0,0.0,3,0,28,44,63.6,5,29,6,0,0,1daec722,Marc Cucurella,Getafe,True
Getafe,Osasuna,1600533000,18,uy URU,CM,24-355,90,0,0,0,0,0,0,1,0,47,2,1,2,0.0,0.0,0.0,3,0,22,39,56.4,3,23,2,2,2,58afe001,Mauro Arambarri,Getafe,True
Getafe,Osasuna,1600533000,20,rs SRB,CM,25-237,89,0,0,0,0,1,0,1,0,37,0,2,1,0.0,0.0,0.0,1,1,22,32,68.8,2,19,2,1,1,00b28772,Nemanja Maksimović,Getafe,True
Getafe,Osasuna,1600533000,9,es ESP,CM,33-146,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,8cfc2f69,Ángel Rodríguez,Getafe,False
Getafe,Osasuna,1600533000,12,cm CMR,"RM,RW",32-132,90,0,0,0,0,1,0,0,0,53,1,1,1,0.0,0.0,0.0,1,0,24,39,61.5,4,32,2,2,0,97572117,Allan Nyom,Getafe,True
Getafe,Osasuna,1600533000,17,uy URU,LB,22-324,90,0,0,0,0,0,0,0,0,56,1,1,0,0.0,0.0,0.0,2,0,38,50,76.0,5,25,2,2,2,41c12f75,Mathías Olivera,Getafe,True
Getafe,Osasuna,1600533000,4,es ESP,CB,32-324,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,24,47,51.1,3,19,0,1,1,4a895384,Xabier Etxeita,Getafe,True
Getafe,Osasuna,1600533000,2,tg TOG,CB,28-263,90,0,0,0,0,0,0,0,0,45,1,1,0,0.0,0.0,0.0,0,0,27,38,71.1,0,19,1,0,0,a4971d84,Djené,Getafe,True
Getafe,Osasuna,1600533000,22,uy URU,RB,32-145,89,0,0,0,0,0,0,1,0,88,0,3,2,0.0,0.0,0.0,0,0,47,76,61.8,6,31,0,0,0,ba5004e1,Damián Suárez,Getafe,True
Getafe,Osasuna,1600533000,3,uy URU,RB,25-153,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,e7ab4179,Erick Cabaco,Getafe,False
Getafe,Osasuna,1600533000,13,es ESP,GK,27-168,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,23,46,50.0,0,26,0,0,0,8f8c6934,David Soria,Getafe,True
Celta Vigo,Valencia,1600542000,10,es ESP,FW,33-049,90,2,0,0,0,2,2,0,0,53,2,1,0,0.8,0.8,0.3,8,1,31,42,73.8,3,37,5,6,4,7dcf86f6,Iago Aspas,Celta Vigo,True
Celta Vigo,Valencia,1600542000,11,tr TUR,FW,23-057,71,0,0,0,0,3,1,0,0,28,2,2,0,0.1,0.1,0.0,1,0,15,18,83.3,1,14,1,4,3,0c3f7197,Emre Mor,Celta Vigo,True
Celta Vigo,Valencia,1600542000,23,es ESP,"DM,FW",23-256,19,0,0,0,0,2,0,0,0,17,0,0,0,0.1,0.1,0.1,3,0,10,15,66.7,1,11,2,0,0,c9e39d91,Brais Méndez,Celta Vigo,False
Celta Vigo,Valencia,1600542000,9,es ESP,"LM,LW",33-340,90,0,1,0,0,7,2,0,0,54,1,1,2,0.6,0.6,0.8,6,3,28,40,70.0,3,28,1,1,1,b2d0ec1b,Nolito,Celta Vigo,True
Celta Vigo,Valencia,1600542000,8,es ESP,CM,21-229,65,0,0,0,0,1,0,0,0,34,0,1,0,0.0,0.0,0.0,3,0,29,30,96.7,1,23,0,0,0,ed5c5fa3,Fran Beltrán,Celta Vigo,True
Celta Vigo,Valencia,1600542000,5,tr TUR,"DM,CM",26-194,25,0,0,0,0,0,0,1,0,17,1,0,0,0.0,0.0,0.1,3,0,15,16,93.8,2,12,1,0,0,e49ce451,Okay Yokuşlu,Celta Vigo,False
Celta Vigo,Valencia,1600542000,14,pe PER,CM,25-053,79,0,0,0,0,1,0,1,0,43,0,3,2,0.0,0.0,0.0,1,0,33,35,94.3,5,20,1,0,0,34269bdf,Renato Tapia,Celta Vigo,True
Celta Vigo,Valencia,1600542000,4,mx MEX,CB,29-021,11,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,4,0,1,1,27a013f7,Néstor Araujo,Celta Vigo,False
Celta Vigo,Valencia,1600542000,6,es ESP,RM,26-257,66,0,0,0,0,1,0,0,0,37,1,0,0,0.0,0.0,0.1,3,0,21,29,72.4,2,26,0,1,0,12c50af5,Denis Suárez,Celta Vigo,True
Celta Vigo,Valencia,1600542000,27,es ESP,"RW,RM",20-176,24,0,0,0,0,3,0,0,0,15,0,0,0,0.2,0.2,0.0,1,0,8,8,100.0,0,9,2,1,1,a98f3cbf,Miguel Baeza,Celta Vigo,False
Celta Vigo,Valencia,1600542000,15,uy URU,LB,26-060,90,0,0,0,0,1,1,0,0,83,2,1,1,0.0,0.0,0.3,2,0,54,77,70.1,1,36,0,0,0,4cee5954,Lucas Olaza,Celta Vigo,True
Celta Vigo,Valencia,1600542000,24,co COL,CB,28-115,79,0,0,0,0,0,0,0,0,43,0,1,1,0.0,0.0,0.0,2,0,36,38,94.7,2,26,0,0,0,b233e8e4,Jeison Murillo,Celta Vigo,True
Celta Vigo,Valencia,1600542000,31,es ESP,AM,18-115,11,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,6,1,0,0,35a6e5c7,Gabriel Veiga,Celta Vigo,False
Celta Vigo,Valencia,1600542000,18,gh GHA,CB,24-356,90,0,0,0,0,1,0,0,0,40,1,2,1,0.1,0.1,0.0,1,0,23,28,82.1,4,24,1,1,1,18abe173,Joseph Aidoo,Celta Vigo,True
Celta Vigo,Valencia,1600542000,2,es ESP,RB,29-089,90,0,0,0,0,1,0,0,0,64,0,1,0,0.0,0.0,0.1,4,0,49,59,83.1,4,40,5,0,0,cb574619,Hugo Mallo,Celta Vigo,True
Celta Vigo,Valencia,1600542000,1,es ESP,GK,23-072,90,0,0,0,0,0,0,1,0,27,0,0,0,0.0,0.0,0.0,0,0,15,25,60.0,0,13,0,0,0,cde52ef5,Iván Villar,Celta Vigo,True
Huesca,Cádiz,1600610400,12,jp JPN,FW,34-157,90,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,12,15,80.0,0,15,2,0,0,68796d61,Shinji Okazaki,Huesca,True
Huesca,Cádiz,1600610400,7,es ESP,LW,32-172,72,0,0,0,0,0,0,1,0,32,0,1,1,0.0,0.0,0.1,2,0,15,25,60.0,3,21,2,0,0,8970907e,David Ferreiro,Huesca,True
Huesca,Cádiz,1600610400,23,es ESP,LW,22-180,18,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,0,0,5a36f180,Dani Escriche,Huesca,False
Huesca,Cádiz,1600610400,9,es ESP,RW,23-094,52,0,0,0,0,1,0,0,0,16,1,0,1,0.1,0.1,0.0,0,0,5,11,45.5,0,8,0,0,0,bbf5c11b,Rafa Mir,Huesca,True
Huesca,Cádiz,1600610400,10,es ESP,"AM,RW",20-016,38,0,0,0,0,1,0,0,0,30,1,0,1,0.0,0.0,0.1,0,0,18,26,69.2,5,17,1,1,1,01e5f06e,Sergio Gómez,Huesca,False
Huesca,Cádiz,1600610400,21,es ESP,AM,29-189,51,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,11,15,73.3,1,16,0,1,1,82803509,Juan Carlos,Huesca,True
Huesca,Cádiz,1600610400,24,es ESP,"DM,AM",29-323,39,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,0,0,25,26,96.2,3,23,1,2,2,e7f4603c,Borja García,Huesca,False
Huesca,Cádiz,1600610400,5,es ESP,DM,32-152,90,0,0,0,0,1,1,0,0,84,2,1,0,0.1,0.1,0.1,1,0,70,74,94.6,8,60,2,0,0,c5fa58ea,Pedro Mosquera,Huesca,True
Huesca,Cádiz,1600610400,8,es ESP,DM,26-063,52,0,0,0,0,0,0,0,0,49,0,2,0,0.0,0.0,0.0,1,0,40,47,85.1,3,39,0,0,0,a75b4071,Eugeni Valderrama,Huesca,True
Huesca,Cádiz,1600610400,6,es ESP,"RW,DM",21-194,38,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,8,14,57.1,1,11,0,4,2,e9fbcc21,Joaquín Muñoz,Huesca,False
Huesca,Cádiz,1600610400,11,es ESP,LB,25-306,90,0,0,0,0,0,0,0,0,76,7,0,0,0.0,0.0,0.0,0,0,54,63,85.7,3,45,2,5,4,a4b00319,Javi Galán,Huesca,True
Huesca,Cádiz,1600610400,18,gr GRE,CB,32-004,90,0,0,0,0,0,0,1,0,119,0,0,1,0.0,0.0,0.0,0,0,92,111,82.9,6,91,1,0,0,92d38e6c,Dimitris Siovas,Huesca,True
Huesca,Cádiz,1600610400,14,es ESP,CB,29-165,90,0,0,0,0,2,0,1,0,118,3,0,0,0.1,0.1,0.0,1,0,100,111,90.1,5,91,3,0,0,978cd030,Jorge Pulido,Huesca,True
Huesca,Cádiz,1600610400,3,es ESP,RB,23-070,90,0,0,0,0,0,0,0,0,79,4,0,0,0.0,0.0,0.0,2,0,57,69,82.6,4,38,3,1,1,5db04597,Pablo Maffeo,Huesca,True
Huesca,Cádiz,1600610400,25,es ESP,GK,33-278,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,26,84.6,0,14,0,0,0,307fcd26,Andrés Fernández,Huesca,True
Granada,Alavés,1600619400,9,es ESP,FW,35-116,83,1,0,0,0,2,1,0,0,35,1,0,0,0.4,0.4,0.0,1,0,13,25,52.0,2,14,1,2,0,9d66fbe3,Roberto Soldado,Granada,True
Granada,Alavés,1600619400,23,es ESP,FW,38-151,7,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,1,0,3,3,100.0,2,3,0,0,0,43f71e77,Jorge Molina,Granada,False
Granada,Alavés,1600619400,11,ve VEN,LW,27-226,83,1,1,0,0,2,2,0,0,31,2,0,1,0.9,0.9,1.0,6,2,13,24,54.2,0,21,5,1,1,ed6ea4d9,Darwin Machís,Granada,True
Granada,Alavés,1600619400,6,es ESP,CB,33-283,7,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,1,0,0,0,0,ea9b2ef9,Germán Sánchez,Granada,False
Granada,Alavés,1600619400,10,es ESP,RW,28-212,63,0,0,0,0,1,0,0,0,26,0,0,3,0.6,0.6,0.0,0,0,14,17,82.4,1,17,2,4,3,c77a8043,Antonio Puertas,Granada,True
Granada,Alavés,1600619400,19,es ESP,"RW,CM",32-087,27,0,0,0,0,1,0,0,0,15,0,1,0,0.2,0.2,0.3,1,0,8,12,66.7,0,8,0,0,0,719384c1,Ángel Montoro,Granada,False
Granada,Alavés,1600619400,21,ve VEN,AM,22-250,63,0,0,0,0,1,0,0,0,31,1,1,1,0.1,0.1,0.0,0,0,16,23,69.6,3,16,0,0,0,5083a734,Yangel Herrera,Granada,True
Granada,Alavés,1600619400,24,br BRA,"AM,LM",24-225,27,0,0,0,0,2,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,4,8,50.0,0,8,1,4,2,5eebbfdf,Kenedy,Granada,False
Granada,Alavés,1600619400,4,fr FRA,"DM,CM",31-194,90,0,0,0,0,0,0,0,0,66,4,2,0,0.0,0.0,0.0,2,0,42,51,82.4,4,35,2,2,2,b8c1de25,Maxime Gonalons,Granada,True
Granada,Alavés,1600619400,5,es ESP,"DM,RM",25-349,89,0,0,0,0,1,0,0,0,58,2,1,1,0.1,0.1,0.1,3,0,41,50,82.0,5,29,2,1,1,19c36442,Luis Milla,Granada,True
Granada,Alavés,1600619400,16,es ESP,RB,32-100,1,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,2,0,0,0,3624ce4c,Víctor Díaz,Granada,False
Granada,Alavés,1600619400,15,es ESP,LB,24-100,90,0,0,0,0,0,0,0,0,37,1,0,0,0.0,0.0,0.0,2,0,25,31,80.6,0,13,2,0,0,8d47bb39,Carlos Neva,Granada,True
Granada,Alavés,1600619400,22,pt POR,CB,25-194,90,0,0,0,0,0,0,0,0,52,0,0,1,0.0,0.0,0.0,0,0,42,48,87.5,5,33,1,0,0,93090f69,Domingos Duarte,Granada,True
Granada,Alavés,1600619400,20,es ESP,CB,23-259,90,0,0,0,0,0,0,0,0,53,3,1,1,0.0,0.0,0.0,0,0,31,44,70.5,0,36,2,0,0,c2111b45,Jesús Vallejo,Granada,True
Granada,Alavés,1600619400,2,fr FRA,"RB,RM",27-181,90,0,0,0,0,0,0,0,0,53,1,0,0,0.0,0.0,0.0,0,0,37,48,77.1,4,20,0,0,0,45e17712,Dimitri Foulquier,Granada,True
Granada,Alavés,1600619400,1,pt POR,GK,26-226,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,18,32,56.3,0,15,0,0,0,ea83bfa6,Rui Silva,Granada,True
Real Betis,Valladolid,1600619400,9,es ESP,FW,27-247,69,0,0,0,0,2,0,0,0,23,0,0,0,0.1,0.1,0.0,1,0,10,14,71.4,0,16,1,1,1,75645f0e,Borja Iglesias,Real Betis,True
Real Betis,Valladolid,1600619400,19,py PAR,FW,24-200,21,0,0,0,0,2,1,0,0,9,0,0,0,0.2,0.2,0.0,1,0,4,6,66.7,0,5,1,0,0,0a447501,Antonio Sanabria,Real Betis,False
Real Betis,Valladolid,1600619400,10,es ESP,LW,29-217,90,0,0,0,0,2,0,0,0,76,0,0,0,0.1,0.1,0.5,11,2,58,69,84.1,12,53,4,1,1,a6de370d,Sergio Canales,Real Betis,True
Real Betis,Valladolid,1600619400,8,fr FRA,RW,27-064,59,1,1,1,1,2,1,1,0,42,0,0,2,0.9,0.1,0.1,3,0,25,29,86.2,3,30,5,4,2,bece776f,Nabil Fekir,Real Betis,True
Real Betis,Valladolid,1600619400,11,es ESP,RW,29-040,31,0,0,0,0,1,0,0,0,23,4,1,0,0.0,0.0,0.0,0,0,12,15,80.0,0,12,2,0,0,72a99e38,Cristian Tello,Real Betis,False
Real Betis,Valladolid,1600619400,17,es ESP,AM,39-061,69,0,0,0,0,1,1,0,0,49,0,2,0,0.1,0.1,0.0,1,0,37,43,86.0,3,39,3,2,2,4c5b14d2,Joaquín,Real Betis,True
Real Betis,Valladolid,1600619400,7,es ESP,AM,27-123,21,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,0,8,2,0,0,84399660,Juanmi,Real Betis,False
Real Betis,Valladolid,1600619400,14,pt POR,DM,28-166,89,1,0,0,0,3,2,0,0,81,2,1,0,0.1,0.1,0.1,5,0,54,67,80.6,7,53,2,6,5,dee86451,William Carvalho,Real Betis,True
Real Betis,Valladolid,1600619400,4,ci CIV,DM,22-275,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,31f5b89b,Paul Akouokou,Real Betis,False
Real Betis,Valladolid,1600619400,21,ar ARG,DM,26-161,90,0,0,0,0,1,0,1,0,69,1,1,1,0.1,0.1,0.0,3,0,49,60,81.7,6,40,0,1,1,34e393f2,Guido Rodríguez,Real Betis,True
Real Betis,Valladolid,1600619400,15,es ESP,LB,27-104,90,0,0,0,0,0,0,0,0,74,1,0,2,0.0,0.0,0.0,1,0,45,62,72.6,6,37,5,1,0,16e9d0ea,Álex Moreno,Real Betis,True
Real Betis,Valladolid,1600619400,5,es ESP,CB,29-249,90,0,0,0,0,0,0,0,0,55,3,3,0,0.0,0.0,0.0,1,0,36,46,78.3,1,25,1,1,1,b742cc0d,Marc Bartra,Real Betis,True
Real Betis,Valladolid,1600619400,23,dz ALG,CB,28-334,90,0,0,0,0,0,0,0,0,47,1,3,0,0.0,0.0,0.0,1,0,34,39,87.2,1,26,0,0,0,fbd6378b,Aïssa Mandi,Real Betis,True
Real Betis,Valladolid,1600619400,22,br BRA,RB,21-250,90,0,0,0,0,1,0,1,0,90,5,2,1,0.0,0.0,0.1,2,0,55,71,77.5,6,45,5,1,1,df8b52a5,Emerson,Real Betis,True
Real Betis,Valladolid,1600619400,25,cl CHI,GK,37-160,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,12,23,52.2,0,15,0,0,0,10072610,Claudio Bravo,Real Betis,True
Real Sociedad,Real Madrid,1600628400,19,se SWE,FW,20-365,62,0,0,0,0,2,1,0,0,16,0,0,0,0.1,0.1,0.0,0,0,10,12,83.3,0,11,0,0,0,8e92be30,Alexander Isak,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,21,es ESP,"AM,FW",34-256,28,0,0,0,0,1,0,0,0,23,0,1,0,0.1,0.1,0.0,0,0,17,21,81.0,2,16,2,0,0,e2716bd0,David Silva,Real Sociedad,False
Real Sociedad,Real Madrid,1600628400,10,es ESP,FW,23-152,73,0,0,0,0,1,0,0,0,31,0,0,1,0.1,0.1,0.5,3,0,21,26,80.8,4,24,1,2,2,8c3c640c,Mikel Oyarzabal,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,11,be BEL,RW,25-228,17,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,2,8,2,1,1,4737cebe,Adnan Januzaj,Real Sociedad,False
Real Sociedad,Real Madrid,1600628400,22,es ESP,"LM,LW",18-268,74,0,0,0,0,1,0,1,0,30,1,2,1,0.2,0.2,0.0,1,0,10,19,52.6,2,21,1,2,0,200e89e1,Ander Barrenetxea,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,25,es ESP,FW,25-079,16,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0,debc6b55,Jon Bautista,Real Sociedad,False
Real Sociedad,Real Madrid,1600628400,8,es ESP,"CM,DM",24-090,90,0,0,0,0,0,0,0,0,59,2,1,3,0.0,0.0,0.0,1,0,32,44,72.7,3,30,1,3,2,d080ed5e,Mikel Merino,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,16,es ESP,"CM,DM",23-075,88,0,0,0,0,0,0,0,0,52,1,2,1,0.0,0.0,0.0,1,0,39,43,90.7,5,37,0,1,1,8e48dc61,Ander Guevara,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,37,es ESP,DM,19-184,2,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,c4f5eb61,Urko González,Real Sociedad,False
Real Sociedad,Real Madrid,1600628400,7,es ESP,"RM,LW,RW",28-122,90,0,0,0,0,0,0,0,0,28,1,1,1,0.0,0.0,0.1,2,0,15,18,83.3,0,20,1,1,0,1bda5842,Portu,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,12,es ESP,LB,23-035,90,0,0,0,0,0,0,1,0,43,4,1,2,0.0,0.0,0.0,0,0,22,33,66.7,2,21,0,2,1,228b0d9d,Aihen Muñoz,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,24,es ESP,CB,23-314,90,0,0,0,0,1,0,0,0,44,1,1,2,0.2,0.2,0.0,0,0,27,34,79.4,1,29,0,0,0,9a64e67e,Robin Le Normand,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,6,es ESP,CB,26-176,90,0,0,0,0,0,0,0,0,39,3,3,1,0.0,0.0,0.0,1,0,20,25,80.0,2,19,1,0,0,f7dc2ae5,Aritz Elustondo,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,18,es ESP,RB,24-047,90,0,0,0,0,0,0,0,0,38,4,1,2,0.0,0.0,0.1,1,0,18,30,60.0,1,24,0,0,0,6f5f82c0,Andoni Gorosabel,Real Sociedad,True
Real Sociedad,Real Madrid,1600628400,1,es ESP,GK,25-180,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,25,36,69.4,0,18,0,0,0,374ee424,Álex Remiro,Real Sociedad,True
Alavés,Getafe,1601118000,9,es ESP,FW,30-183,90,0,0,0,0,4,0,0,0,54,1,1,0,0.3,0.3,0.1,1,0,19,39,48.7,5,15,2,2,0,6265208f,Joselu,Alavés,True
Alavés,Getafe,1601118000,14,br BRA,FW,29-141,80,0,0,0,0,2,0,0,0,43,0,1,2,0.3,0.3,0.0,4,0,13,31,41.9,4,12,1,2,1,2e5e846d,Deyverson,Alavés,True
Alavés,Getafe,1601118000,7,es ESP,FW,32-016,10,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,1,6,16.7,1,3,0,1,0,a300ac7e,Lucas Pérez,Alavés,False
Alavés,Getafe,1601118000,11,es ESP,LM,26-346,68,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.6,2,0,17,22,77.3,1,8,0,0,0,eb3dd471,Luis Rioja,Alavés,True
Alavés,Getafe,1601118000,26,es ESP,LM,18-269,22,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,3,0,0,0,e9ada8cf,Javi López,Alavés,False
Alavés,Getafe,1601118000,20,es ESP,CM,27-219,90,0,0,0,0,0,0,0,0,39,2,2,1,0.0,0.0,0.0,2,0,15,26,57.7,1,12,1,1,0,29b61deb,Pere Pons,Alavés,True
Alavés,Getafe,1601118000,6,ar ARG,CM,29-076,79,0,0,0,0,0,0,1,0,31,1,2,0,0.0,0.0,0.0,2,0,15,22,68.2,2,9,0,1,0,d637fc22,Rodrigo Battaglia,Alavés,True
Alavés,Getafe,1601118000,19,es ESP,CM,34-153,11,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,2,0,0,0,05a4465d,Manu García,Alavés,False
Alavés,Getafe,1601118000,16,es ESP,RM,30-268,87,0,0,0,0,2,0,0,0,33,2,3,1,0.6,0.6,0.0,1,0,10,19,52.6,0,13,0,1,0,aed746df,Édgar Méndez,Alavés,True
Alavés,Getafe,1601118000,29,es ESP,RM,19-238,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,0,0,0,0,1b40049a,Borja Sainz,Alavés,False
Alavés,Getafe,1601118000,3,es ESP,LB,24-344,90,0,0,0,0,0,0,0,0,59,2,0,2,0.0,0.0,0.6,3,0,26,52,50.0,1,8,0,0,0,1fe0492d,Rubén Duarte,Alavés,True
Alavés,Getafe,1601118000,22,fr FRA,CB,29-129,90,0,0,0,0,1,0,1,0,51,4,0,1,0.0,0.0,0.0,1,0,20,41,48.8,2,6,0,0,0,6eaed4eb,Florian Lejeune,Alavés,True
Alavés,Getafe,1601118000,5,es ESP,CB,30-326,90,0,0,0,0,0,0,0,0,40,2,1,1,0.0,0.0,0.0,0,0,16,30,53.3,2,7,0,0,0,b7c99b9b,Víctor Laguardia,Alavés,True
Alavés,Getafe,1601118000,23,es ESP,RB,30-247,90,0,0,0,0,0,0,0,0,49,3,2,0,0.0,0.0,0.0,0,0,28,39,71.8,3,5,0,0,0,8db394aa,Ximo Navarro,Alavés,True
Alavés,Getafe,1601118000,1,es ESP,GK,28-131,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,19,30,63.3,0,16,0,0,0,97852360,Fernando Pacheco,Alavés,True
Valencia,Huesca,1601128800,21,es ESP,FW,23-225,63,0,0,0,0,0,0,0,0,20,2,0,0,0.0,0.0,0.0,0,0,10,13,76.9,0,11,0,2,0,0bc4e720,Manu Vallejo,Valencia,True
Valencia,Huesca,1601128800,9,fr FRA,FW,33-140,27,0,0,0,0,1,0,0,0,7,0,0,1,0.1,0.1,0.0,1,0,2,3,66.7,1,5,0,0,0,42276181,Kévin Gameiro,Valencia,False
Valencia,Huesca,1601128800,22,uy URU,FW,24-043,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,9,14,64.3,1,9,0,0,0,4c2e9442,Maxi Gómez,Valencia,True
Valencia,Huesca,1601128800,7,pt POR,LM,23-302,84,0,0,0,0,1,0,0,0,28,0,0,0,0.0,0.0,0.0,2,1,17,23,73.9,4,21,4,4,3,e6bc67d7,Gonçalo Guedes,Valencia,True
Valencia,Huesca,1601128800,20,kr KOR,LM,19-220,6,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.4,3,0,8,10,80.0,3,6,0,0,0,8455ad90,Lee Kang-in,Valencia,False
Valencia,Huesca,1601128800,19,rs SRB,CM,22-193,89,0,0,0,0,0,0,0,0,48,1,2,2,0.0,0.0,0.0,0,0,31,38,81.6,1,22,1,2,2,faed84db,Uroš Račić,Valencia,True
Valencia,Huesca,1601128800,26,es ESP,CM,21-268,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,ced26057,Vicente Esquerdo,Valencia,False
Valencia,Huesca,1601128800,6,cf CTA,CM,27-224,90,0,0,0,0,1,1,0,0,42,2,1,0,0.0,0.0,0.0,1,1,29,35,82.9,2,27,3,7,7,cce181df,Geoffrey Kondogbia,Valencia,True
Valencia,Huesca,1601128800,23,es ESP,RM,26-082,63,0,0,0,0,0,0,0,0,22,0,1,0,0.0,0.0,0.0,0,0,8,12,66.7,2,16,3,3,1,9038c2a1,Jason,Valencia,True
Valencia,Huesca,1601128800,30,us USA,RM,17-302,27,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,9,13,69.2,1,13,1,2,2,b51b1b9c,Yunus Musah,Valencia,False
Valencia,Huesca,1601128800,14,es ESP,LB,25-124,90,0,0,0,0,1,0,0,0,63,1,0,1,0.4,0.4,0.1,2,0,31,55,56.4,5,34,1,2,2,b05e2dbd,José Luis Gayà,Valencia,True
Valencia,Huesca,1601128800,15,,CB,20-239,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,45d96179,Hugo Guillamón,Valencia,True
